id,scrape_id,last_scraped,source,name,host_id,host_since,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,year
7.295185032770665e+17,20240629155744.0,2024-06-29,city scrape,Moderne 3-roms leilighet med stor terrasse.,8487087.0,2013-08-28,100.0,f,1.0,1.0,"['email', 'phone']",Østensjø,59.897900778458016,10.820982679724692,Entire home/apt,4.0,2.0,1373.0,2.0,1125.0,14.0,20.0,33.0,301.0,68.0,57.0,7.0,f,1.0,1.0,0.0,0.0,2013
7.295387552968157e+17,20240629155744.0,2024-06-30,city scrape,Nydelig leilighet på Grünerløkka,54581341.0,2016-01-14,60.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92653,10.76484,Entire home/apt,2.0,1.0,1021.0,2.0,94.0,23.0,43.0,73.0,348.0,6.0,5.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.296671243091287e+17,20240629155744.0,2024-06-30,previous scrape,Big room - Separate personal bathroom - Central,75628531.0,2016-06-03,81.2,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.9272947,10.7324584,Private room,2.0,1.6,1206.6,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,f,1.0,0.0,1.0,0.0,2016
7.297260470048753e+17,20240629155744.0,2024-06-29,city scrape,"En grønn oase, midt i byen - må sees!",6881487.0,2013-06-12,100.0,f,1.0,1.0,"['email', 'phone', 'work_email']",Sagene,59.93934,10.77504,Entire home/apt,5.0,2.0,1529.0,2.0,365.0,8.0,15.0,41.0,316.0,2.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2013
7.29744856677372e+17,20240629155744.0,2024-06-29,city scrape,"Nordisk, moderne 2 BR, easy access to downtown",82628235.0,2016-07-09,96.0,t,2.0,3.0,"['email', 'phone']",Grünerløkka,59.93018609999999,10.783876,Entire home/apt,5.0,2.0,1189.0,3.0,40.0,14.0,24.0,35.0,35.0,67.0,44.0,6.0,f,2.0,2.0,0.0,0.0,2016
7.297472864377129e+17,20240629155744.0,2024-06-29,city scrape,Moderne leilighet på Løren,482099465.0,2022-10-03,50.0,t,1.0,1.0,"['email', 'phone']",Grünerløkka,59.930661221518974,10.795413781728705,Entire home/apt,2.0,1.0,921.0,3.0,1125.0,4.0,10.0,36.0,290.0,26.0,15.0,2.0,f,1.0,1.0,0.0,0.0,2022
7.299833315669646e+17,20240629155744.0,2024-06-29,city scrape,Panorama studio apartment,17702716.0,2014-07-06,43.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93392,10.78307,Entire home/apt,2.0,1.0,989.0,3.0,30.0,0.0,0.0,0.0,166.0,7.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2014
7.300073461417535e+17,20240629155744.0,2024-06-30,city scrape,Luxurious apartment at St.Hanshaugen,69829407.0,2016-05-01,0.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.9232,10.73664,Entire home/apt,4.0,1.0,1050.0,2.0,90.0,24.0,44.0,72.0,347.0,3.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.301740757824305e+17,20240629155744.0,2024-06-30,previous scrape,Stor og moderne leilighet sentralt og rolig,55533915.0,2016-01-21,100.0,t,2.0,4.0,"['email', 'phone']",Grünerløkka,59.9302,10.79404,Entire home/apt,4.0,2.0,1099.8,3.0,365.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,t,2.0,2.0,0.0,0.0,2016
7.304111164538296e+17,20240629155744.0,2024-06-30,city scrape,"Central apartment with balcony, quiet surroundings",473244885.0,2022-08-04,0.0,f,1.0,2.0,"['email', 'phone']",Frogner,59.9219,10.71319,Entire home/apt,2.0,1.0,1350.0,2.0,14.0,29.0,53.0,83.0,173.0,4.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
7.311517862315162e+17,20240629155744.0,2024-06-29,city scrape,Koselig + praktisk leilighet i Nydalen som har alt,260830442.0,2019-05-09,53.0,f,1.0,1.0,"['email', 'phone']",Nordre Aker,59.94949459999999,10.7629232,Entire home/apt,2.0,1.0,1100.0,2.0,90.0,21.0,36.0,66.0,341.0,9.0,4.0,2.0,f,1.0,1.0,0.0,0.0,2019
7.316512014566721e+17,20240629155744.0,2024-06-29,city scrape,Nydelig leilighet med balkong,62579870.0,2016-03-11,96.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.9027077,10.7872871,Entire home/apt,2.0,1.0,1564.0,3.0,10.0,18.0,38.0,68.0,248.0,28.0,15.0,2.0,f,1.0,1.0,0.0,0.0,2016
7.317492000817951e+17,20240629155744.0,2024-06-29,city scrape,Koselig og sentral leilighet,12892992.0,2014-03-07,95.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.92928449999999,10.761291,Entire home/apt,3.0,1.0,1215.0,2.0,14.0,7.0,14.0,19.0,198.0,38.0,24.0,5.0,f,1.0,1.0,0.0,0.0,2014
7.31764823812009e+17,20240629155744.0,2024-06-30,previous scrape,Oslo apartment with balcony,86148411.0,2016-07-26,10.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.92645,10.74947,Entire home/apt,2.0,1.0,1835.8,3.0,14.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.32443696406775e+17,20240629155744.0,2024-06-29,city scrape,Exceptional artistic loft - sustainable experiment,41026845.0,2015-08-10,73.2,f,1.0,1.0,['phone'],Gamle Oslo,59.91520245952104,10.772392116487026,Private room,4.0,2.0,3800.0,2.0,14.0,28.0,58.0,88.0,363.0,7.0,0.0,0.0,f,1.0,0.0,1.0,0.0,2015
7.324586546734033e+17,20240629155744.0,2024-06-29,city scrape,"2 bedroom, balcony, free parking",47874937.0,2015-11-01,91.0,t,1.0,2.0,"['email', 'phone']",Alna,59.91857809536961,10.811468549072742,Entire home/apt,4.0,2.0,1500.0,2.0,365.0,10.0,19.0,19.0,19.0,21.0,6.0,1.0,f,1.0,1.0,0.0,0.0,2015
7.32696121892667e+17,20240629155744.0,2024-06-29,city scrape,Luxury 2BR Waterfront Apt close to Central Station,182350783.0,2018-04-04,99.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90252572663853,10.752950124442576,Entire home/apt,6.0,2.0,5071.0,2.0,730.0,13.0,21.0,37.0,101.0,79.0,43.0,7.0,f,1.0,1.0,0.0,0.0,2018
7.330432264516869e+17,20240629155744.0,2024-06-29,city scrape,Nydelig leilighet med balkong,482720660.0,2022-10-08,90.4,f,1.0,1.0,"['email', 'phone']",Sagene,59.94629,10.76806,Entire home/apt,5.0,3.0,3000.0,3.0,1125.0,23.0,53.0,83.0,358.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
7.330642840499767e+17,20240629155744.0,2024-06-29,city scrape,Calm and central 2 room apt,77128356.0,2016-06-11,99.0,f,15.0,18.0,"['email', 'phone']",St. Hanshaugen,59.922393,10.7386021,Entire home/apt,5.0,1.0,980.0,2.0,60.0,3.0,7.0,12.0,12.0,45.0,35.0,9.0,t,2.0,2.0,0.0,0.0,2016
7.331324933412585e+17,20240629155744.0,2024-06-30,city scrape,4-roms leilighet på Majorstua,18114172.0,2014-07-14,67.0,f,1.0,4.0,"['email', 'phone']",Frogner,59.92865,10.71673,Entire home/apt,5.0,3.0,3600.0,4.0,365.0,29.0,59.0,82.0,350.0,13.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2014
7.331926211833894e+17,20240629155744.0,2024-06-30,previous scrape,Koselig soverom i hus med katt på vakre Kampen,7840440.0,2013-07-31,87.0,t,3.0,3.0,"['email', 'phone']",Gamle Oslo,59.91127,10.78194,Private room,2.0,1.8,2730.0,2.0,14.0,0.0,0.0,0.0,0.0,20.0,12.0,2.0,f,3.0,2.0,1.0,0.0,2013
7.332409064063287e+17,20240629155744.0,2024-06-30,previous scrape,Koselig 1-roms i Bjørvika,482758507.0,2022-10-08,100.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.9074189,10.7585884,Entire home/apt,2.0,1.0,2215.8,28.0,365.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,f,1.0,1.0,0.0,0.0,2022
7.336798586951866e+17,20240629155744.0,2024-06-29,city scrape,Butterfly,86544585.0,2016-07-28,92.0,f,3.0,3.0,"['email', 'phone', 'work_email']",Søndre Nordstrand,59.83327,10.80541,Entire home/apt,3.0,1.0,999.0,2.0,365.0,0.0,0.0,0.0,237.0,3.0,3.0,0.0,f,2.0,2.0,0.0,0.0,2016
7.33726114624075e+17,20240629155744.0,2024-06-29,city scrape,Fin og sentral leilighet med flott uteområde,174372859.0,2018-02-20,48.0,t,2.0,2.0,"['email', 'phone', 'work_email']",Frogner,59.93214355268151,10.719274654984474,Entire home/apt,5.0,2.0,2500.0,2.0,1125.0,29.0,49.0,65.0,263.0,23.0,12.0,1.0,f,1.0,1.0,0.0,0.0,2018
7.337622609535657e+17,20240629155744.0,2024-06-29,city scrape,Hyggelig liten leilighet på Smestad,114835969.0,2017-02-04,100.0,f,1.0,1.0,"['email', 'phone']",Ullern,59.93416122264807,10.68327768584444,Entire home/apt,4.0,1.0,1200.0,2.0,14.0,19.0,32.0,46.0,320.0,9.0,5.0,0.0,f,1.0,1.0,0.0,0.0,2017
7.338345247783663e+17,20240629155744.0,2024-06-29,city scrape,Cosy apartment with balcony,136895724.0,2017-06-25,75.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.94208828101734,10.774238996295152,Entire home/apt,2.0,1.0,1350.0,2.0,365.0,6.0,22.0,25.0,296.0,4.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2017
7.338860227965564e+17,20240629155744.0,2024-06-29,city scrape,Majorstuen sentralt,22497276.0,2014-10-13,56.0,f,1.0,2.0,"['email', 'phone']",Frogner,59.93005,10.7174,Entire home/apt,2.0,1.0,1400.0,3.0,365.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
7.339470406098525e+17,20240629155744.0,2024-06-30,previous scrape,Unique and cozy appartment in the heart of Oslo,466242733.0,2022-06-26,0.0,f,1.0,1.0,['phone'],Sagene,59.93507991978812,10.751772969961166,Entire home/apt,3.0,1.0,1330.0,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
7.340116525901727e+17,20240629155744.0,2024-06-29,city scrape,Koselig studio midt på Majorstua,198146331.0,2018-06-26,54.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.92688408012586,10.714344464286029,Entire home/apt,2.0,0.0,1500.0,14.0,28.0,21.0,28.0,28.0,28.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
7.340389305502688e+17,20240629155744.0,2024-06-29,city scrape,Leilighet sentralt i Oslo,132468482.0,2017-05-29,57.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93008,10.77619,Entire home/apt,2.0,1.0,1200.0,2.0,365.0,14.0,29.0,44.0,319.0,6.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2017
7.340590180306694e+17,20240629155744.0,2024-06-30,city scrape,Koselig og sentral leilighet på Grünerløkka,37687077.0,2015-07-06,67.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.92919,10.75702,Entire home/apt,2.0,1.0,1200.0,6.0,31.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.341183477818487e+17,20240629155744.0,2024-06-29,city scrape,Private room in cosy apartment,108518697.0,2016-12-26,71.0,t,1.0,2.0,"['email', 'phone']",Gamle Oslo,59.90601176932446,10.777044325832902,Private room,2.0,1.0,929.0,1.0,365.0,0.0,0.0,2.0,2.0,57.0,16.0,2.0,f,1.0,0.0,1.0,0.0,2016
7.348150946762652e+17,20240629155744.0,2024-06-30,city scrape,Lovely 1bedroom condo in Oslo.,6368767.0,2013-05-13,0.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90867,10.77948,Entire home/apt,2.0,1.0,863.0,14.0,30.0,27.0,57.0,87.0,362.0,2.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
7.348421168941755e+17,20240629155744.0,2024-06-29,city scrape,Practical studio flat near Frogner Park-3min walk.,47704175.0,2015-10-29,92.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.9287,10.71542,Entire home/apt,3.0,0.0,1000.0,1.0,365.0,27.0,44.0,74.0,349.0,3.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.352039640614491e+17,20240629155744.0,2024-06-29,city scrape,Beautiful apartment in the middle of Oslo sentrum,483125751.0,2022-10-11,86.0,t,1.0,1.0,"['email', 'phone']",Frogner,59.92626,10.72467,Entire home/apt,2.0,1.0,1636.0,2.0,1125.0,24.0,49.0,79.0,354.0,35.0,19.0,1.0,f,1.0,1.0,0.0,0.0,2022
7.352522323352346e+17,20240629155744.0,2024-06-29,city scrape,Koselig og lys leilighet ved Østensjø,483131956.0,2022-10-11,100.0,f,1.0,1.0,"['email', 'phone']",Østensjø,59.87458,10.84349,Entire home/apt,4.0,1.0,1300.0,1.0,1125.0,0.0,0.0,0.0,179.0,27.0,8.0,0.0,t,1.0,1.0,0.0,0.0,2022
7.354593676276814e+17,20240629155744.0,2024-06-30,city scrape,Nydelig leilighet midt i Oslo’s grønne oase,38332913.0,2015-07-13,50.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.916501938800685,10.773334242403507,Entire home/apt,2.0,1.0,2000.0,2.0,10.0,28.0,58.0,88.0,178.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.35923251748611e+17,20240629155744.0,2024-06-29,city scrape,"Maisonette Venice,2floors, 2 toilette,3 bedrooms",20437055.0,2014-08-23,72.0,f,23.0,23.0,"['email', 'phone']",Gamle Oslo,59.90102,10.75258,Entire home/apt,11.0,3.0,4668.0,1.0,365.0,27.0,57.0,85.0,353.0,36.0,24.0,4.0,f,22.0,20.0,2.0,0.0,2014
7.359359786075814e+17,20240629155744.0,2024-06-29,city scrape,Sjarmerende historisk hus sentralt i Oslo,43503966.0,2015-09-06,100.0,t,1.0,1.0,['phone'],St. Hanshaugen,59.922632530052375,10.74932839410288,Entire home/apt,4.0,1.0,2500.0,3.0,30.0,7.0,23.0,53.0,328.0,24.0,11.0,2.0,f,1.0,1.0,0.0,0.0,2015
7.361340245656397e+17,20240629155744.0,2024-06-30,city scrape,Modern & Central in Grünerløkka Best Deal in area!,405130190.0,2021-06-03,77.0,f,10.0,19.0,"['email', 'phone']",Grünerløkka,59.91955176423698,10.76479408890009,Private room,2.0,1.0,830.0,1.0,365.0,9.0,9.0,9.0,9.0,65.0,23.0,0.0,t,10.0,0.0,10.0,0.0,2021
7.369040723407904e+17,20240629155744.0,2024-06-30,city scrape,"Gorgeous, newly renovated, very central apartment",220000968.0,2018-10-11,70.6,f,1.0,2.0,"['email', 'phone']",Grünerløkka,59.92636,10.77299,Entire home/apt,4.0,2.0,1250.0,2.0,31.0,30.0,60.0,90.0,180.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2018
7.369990205976567e+17,20240629155744.0,2024-06-29,city scrape,2-bedroom flat with brick wall and woodfired oven,190744009.0,2018-05-21,36.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90629,10.78174,Entire home/apt,4.0,2.0,2221.0,2.0,30.0,18.0,38.0,57.0,60.0,13.0,3.0,1.0,f,1.0,1.0,0.0,0.0,2018
7.370169324277009e+17,20240629155744.0,2024-06-29,city scrape,Gjesterom i leilighet,260449077.0,2019-05-07,63.0,t,2.0,2.0,"['email', 'phone']",Bjerke,59.94384,10.84254,Private room,2.0,1.0,488.0,1.0,365.0,25.0,26.0,27.0,112.0,38.0,10.0,2.0,f,2.0,1.0,1.0,0.0,2019
7.373681914303126e+17,20240629155744.0,2024-06-29,city scrape,Charming 3 bedroom apartment at Sagene,135024648.0,2017-06-14,100.0,f,1.0,1.0,"['email', 'phone']",Sagene,59.94147,10.7509,Entire home/apt,4.0,3.0,1500.0,2.0,730.0,11.0,12.0,12.0,12.0,4.0,3.0,0.0,t,1.0,1.0,0.0,0.0,2017
7.374341385902903e+17,20240629155744.0,2024-06-30,city scrape,Room 2 Happy Days,405130190.0,2021-06-03,77.0,f,10.0,19.0,"['email', 'phone']",Grünerløkka,59.918626510667885,10.765165560334458,Private room,1.0,1.0,524.0,1.0,365.0,26.0,56.0,86.0,360.0,11.0,11.0,2.0,f,10.0,0.0,10.0,0.0,2021
7.374342408793487e+17,20240629155744.0,2024-06-30,city scrape,Private Room with iMac PC & Cozy bed and sovesofa,405130190.0,2021-06-03,77.0,f,10.0,19.0,"['email', 'phone']",Grünerløkka,59.91964082827769,10.764494352042677,Private room,2.0,1.0,790.0,1.0,365.0,26.0,44.0,44.0,44.0,101.0,28.0,0.0,f,10.0,0.0,10.0,0.0,2021
7.383587707523987e+17,20240629155744.0,2024-06-29,city scrape,Stor leilighet med nydelig utsikt sentralt i Oslo,49708542.0,2015-11-23,100.0,f,3.0,3.0,"['email', 'phone']",Gamle Oslo,59.90474880000001,10.7880845,Entire home/apt,6.0,3.0,2093.0,4.0,365.0,7.0,8.0,8.0,8.0,8.0,5.0,0.0,t,1.0,1.0,0.0,0.0,2015
7.385561899416906e+17,20240629155744.0,2024-06-30,city scrape,Happy Days in priv bedroom iMac PC & cozy loft,405130190.0,2021-06-03,77.0,f,10.0,19.0,"['email', 'phone']",Grünerløkka,59.91964082827769,10.764494352042677,Private room,2.0,1.0,790.0,4.0,180.0,18.0,48.0,78.0,78.0,132.0,56.0,0.0,f,10.0,0.0,10.0,0.0,2021
7.388803185587914e+17,20240629155744.0,2024-06-29,city scrape,Modern apartment in Central Oslo,60956519.0,2016-02-29,100.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.91133,10.76319,Entire home/apt,4.0,1.0,979.0,1.0,180.0,0.0,1.0,3.0,58.0,103.0,63.0,7.0,t,1.0,1.0,0.0,0.0,2016
7.389273777599693e+17,20240629155744.0,2024-06-29,city scrape,Leier ut et soverom med gratis parkering.,467034165.0,2022-07-01,50.0,f,1.0,1.0,['phone'],Bjerke,59.94272,10.84055,Private room,2.0,1.0,800.0,1.0,5.0,29.0,59.0,89.0,89.0,25.0,3.0,0.0,f,1.0,0.0,1.0,0.0,2022
7.390164410478427e+17,20240629155744.0,2024-06-29,city scrape,Cute place w garden,25756565.0,2015-01-07,81.2,f,1.0,1.0,"['email', 'phone']",Bjerke,59.93964,10.80687,Entire home/apt,2.0,1.0,1000.0,1.0,7.0,27.0,57.0,87.0,362.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.391224455205574e+17,20240629155744.0,2024-06-29,city scrape,Cozy and beautiful apartment at Bygdøy alle,67710525.0,2016-04-18,91.0,t,1.0,1.0,"['email', 'phone']",Frogner,59.91826869999999,10.7057671,Entire home/apt,4.0,1.0,1000.0,1.0,365.0,0.0,9.0,39.0,39.0,30.0,6.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.391349173687503e+17,20240629155744.0,2024-06-29,city scrape,A big room near the city center,293077915.0,2019-09-08,88.0,f,1.0,1.0,"['email', 'phone']",Ullern,59.92665,10.67192,Private room,2.0,1.0,2999.0,1.0,365.0,29.0,59.0,89.0,364.0,4.0,4.0,0.0,f,1.0,0.0,1.0,0.0,2019
7.398553743870899e+17,20240629155744.0,2024-06-29,city scrape,"Toppleilighet, privat parkering, balkong med sol",54360472.0,2016-01-12,67.0,t,1.0,2.0,"['email', 'phone']",Frogner,59.9286319,10.7261922,Entire home/apt,4.0,2.0,2200.0,2.0,300.0,14.0,17.0,17.0,17.0,15.0,10.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.403289150650706e+17,20240629155744.0,2024-06-29,city scrape,Просторная квартира,484083417.0,2022-10-18,48.0,f,1.0,1.0,"['email', 'phone']",Søndre Nordstrand,59.82846,10.83761,Entire home/apt,2.0,1.0,999.0,1.0,365.0,30.0,60.0,90.0,365.0,0.0,0.0,0.0,t,1.0,1.0,0.0,0.0,2022
7.404543156149659e+17,20240629155744.0,2024-06-29,city scrape,Nyoppusset toppleilighet med balkong,51649143.0,2015-12-18,57.0,f,1.0,2.0,"['email', 'phone', 'work_email']",Frogner,59.91835,10.70821,Entire home/apt,2.0,1.0,1607.0,4.0,1125.0,27.0,57.0,87.0,362.0,6.0,4.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.404993834694418e+17,20240629155744.0,2024-06-30,previous scrape,Solrik og sentral leilighet med balkong,50968353.0,2015-12-10,33.0,f,1.0,1.0,"['email', 'phone']",Frogner,59.92869,10.71378,Entire home/apt,2.0,1.0,1444.0,3.0,1125.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.405609579422161e+17,20240629155744.0,2024-06-29,city scrape,Cozy and spacious apartment at Løren with parking,80901318.0,2016-06-30,56.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92958,10.79658,Entire home/apt,4.0,2.0,1800.0,2.0,20.0,12.0,15.0,41.0,41.0,9.0,4.0,1.0,f,1.0,1.0,0.0,0.0,2016
7.405957103023158e+17,20240629155744.0,2024-06-29,city scrape,Lovely apartment (Women only),102687503.0,2016-11-06,94.0,t,3.0,3.0,"['email', 'phone']",Frogner,59.91203,10.72442,Private room,1.0,1.0,800.0,2.0,6.0,0.0,0.0,0.0,4.0,36.0,22.0,3.0,f,3.0,1.0,2.0,0.0,2016
7.407080153375521e+17,20240629155744.0,2024-06-30,previous scrape,Modern apartment with sunny balcony in Sofienberg,172655735.0,2018-02-10,0.0,f,1.0,1.0,"['email', 'phone']",Grünerløkka,59.9224,10.77265,Entire home/apt,2.0,1.0,1444.0,2.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
7.409642210910138e+17,20240629155744.0,2024-06-29,city scrape,Delikat leilighet sentralt på Frogner med balkong,484208825.0,2022-10-19,91.0,t,1.0,1.0,"['email', 'phone']",Frogner,59.91924638544708,10.71220709832819,Entire home/apt,3.0,2.0,2014.0,7.0,365.0,0.0,18.0,48.0,49.0,26.0,9.0,0.0,f,1.0,1.0,0.0,0.0,2022
7.417079669118927e+17,20240629155744.0,2024-06-30,previous scrape,Lys og fin leilighet ved Bislett.,148784770.0,2017-09-02,100.0,f,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.92951859999999,10.7332192,Entire home/apt,5.0,2.0,1544.2,2.0,9.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,t,1.0,1.0,0.0,0.0,2017
7.418079774717152e+17,20240629155744.0,2024-06-29,city scrape,"New rental unit with bath, kitchen and view!",18033199.0,2014-07-13,68.2,f,3.0,3.0,"['email', 'phone', 'work_email']",Bjerke,59.9266587,10.8085427,Entire home/apt,2.0,1.0,1500.0,3.0,60.0,30.0,60.0,90.0,90.0,6.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
7.431853037039013e+17,20240629155744.0,2024-06-30,previous scrape,Spacious 2BR Bislett Apt w/Closeness to Everything,72755831.0,2016-05-18,97.0,t,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.92505599999999,10.735591,Entire home/apt,4.0,2.0,2461.0,3.0,1125.0,1.0,1.0,1.0,1.0,33.0,22.0,3.0,f,1.0,1.0,0.0,0.0,2016
7.434923286969014e+17,20240629155744.0,2024-06-29,city scrape,Penthouse Apartment with Jacuzzi & Conservatory!,104153359.0,2016-11-17,100.0,f,1.0,1.0,"['email', 'phone', 'work_email']",Grünerløkka,59.93358,10.79664,Entire home/apt,6.0,3.0,3000.0,3.0,1125.0,21.0,34.0,34.0,34.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.438391124973225e+17,20240629155744.0,2024-06-30,city scrape,Cozy two bedroom condo with free gated parking,6068028.0,2013-04-24,96.4,f,1.0,1.0,"['email', 'phone', 'work_email']",Grünerløkka,59.93204,10.76326,Entire home/apt,3.0,2.0,1990.0,6.0,80.0,30.0,41.0,41.0,41.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
7.439043561277558e+17,20240629155744.0,2024-06-29,city scrape,Nydelig townhouseleilighet med privat hage,49029013.0,2015-11-14,99.0,t,2.0,3.0,"['email', 'phone']",Gamle Oslo,59.918,10.76481,Entire home/apt,4.0,2.0,1556.0,2.0,1125.0,3.0,6.0,16.0,258.0,100.0,68.0,7.0,f,2.0,2.0,0.0,0.0,2015
7.439327664950002e+17,20240629155744.0,2024-06-29,city scrape,"Spacious, newly-refurbished house in Oslo's hills",101919507.0,2016-10-31,100.0,f,1.0,4.0,"['email', 'phone']",Vestre Aker,59.96243,10.64545,Entire home/apt,11.0,4.0,4500.0,4.0,30.0,22.0,52.0,82.0,357.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
7.440725937616626e+17,20240629155744.0,2024-06-29,city scrape,Nydelig lys leilighet med balkong,39573205.0,2015-07-26,91.4,f,1.0,3.0,"['email', 'phone']",Nordre Aker,59.94190299999999,10.7846269,Entire home/apt,4.0,2.0,1259.0,4.0,20.0,23.0,53.0,83.0,173.0,2.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
7.442003627009988e+17,20240629155744.0,2024-06-30,city scrape,"Amazing view, 2 bedroom with balcony, city center",34977795.0,2015-06-04,83.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.91279,10.77118,Entire home/apt,4.0,2.0,2400.0,2.0,30.0,0.0,13.0,43.0,318.0,24.0,12.0,3.0,f,1.0,1.0,0.0,0.0,2015
7.442357432417341e+17,20240629155744.0,2024-06-30,previous scrape,Cozy Apartment in Center of Oslo w/ Parking,47237659.0,2015-10-23,100.0,t,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.9102327,10.7812,Entire home/apt,2.0,1.0,2200.2,2.0,27.0,0.0,0.0,0.0,0.0,37.0,12.0,1.0,f,1.0,1.0,0.0,0.0,2015
7.443026284560397e+17,20240629155744.0,2024-06-29,city scrape,Chic flat near Oslo center,47121875.0,2015-10-21,75.0,f,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.914179,10.7671954,Entire home/apt,4.0,1.0,1286.0,3.0,365.0,19.0,49.0,79.0,260.0,4.0,4.0,1.0,f,1.0,1.0,0.0,0.0,2015
7.446753044903293e+17,20240629155744.0,2024-06-29,city scrape,"Plants, art, books and a garden",6118761.0,2013-04-27,91.0,t,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.93103,10.73993,Entire home/apt,4.0,2.0,1357.0,3.0,1125.0,4.0,7.0,12.0,241.0,71.0,49.0,4.0,f,1.0,1.0,0.0,0.0,2013
7.446925733206277e+17,20240629155744.0,2024-06-29,city scrape,Apartment in central Rosenhoff,45161586.0,2015-09-26,93.0,t,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93234392397997,10.780675686164402,Entire home/apt,3.0,1.0,1229.0,2.0,60.0,12.0,26.0,26.0,39.0,38.0,22.0,4.0,f,1.0,1.0,0.0,0.0,2015
7.451371419103145e+17,20240629155744.0,2024-06-29,city scrape,Lovely 2-bedroom condo with patio (Near Oslo City),349582967.0,2020-06-11,85.8,f,1.0,1.0,"['email', 'phone']",Nordstrand,59.86857,10.81442,Entire home/apt,3.0,2.0,1600.0,3.0,90.0,0.0,0.0,13.0,288.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2020
