id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50275262,"Moderne loftsleilighet med takterrasse, sentralt!",350378621,Silje Marie,,St. Hanshaugen,59.92575,10.75053,Entire home/apt,,3,12,2023-07-12,0.37,1,0,3,
50277328,cozy apartment with balconies in a green area,351189029,Ösp,,Søndre Nordstrand,59.83085,10.79027,Entire home/apt,1200,7,2,2021-10-25,0.06,1,88,0,
50283245,"Entire apartment centrally in Oslo, Skoyen",8366232,Tatiana,,Ullern,59.92303,10.68049,Entire home/apt,,3,14,2024-06-01,0.39,1,0,8,
50285929,Modern 2BR apt. with balcony,39914063,Magne,,Nordstrand,59.87565,10.8172,Entire home/apt,4000,4,9,2022-08-27,0.25,1,63,0,
50293395,Central apartment in quiet surroundings,89956906,Ane,,Sagene,59.9338,10.75329,Entire home/apt,1350,2,17,2023-08-11,0.47,1,65,1,
50296334,"Nydelig leilighet i sentrum, Sagene",70601888,Anna,,Sagene,59.93879,10.75715,Entire home/apt,1050,2,17,2023-08-18,0.70,1,363,6,
50298226,Koselig leilighet sentralt i Oslo,115041799,Ole,,Gamle Oslo,59.91086,10.77157,Entire home/apt,,7,4,2024-05-07,0.11,1,0,1,
50303233,Unik 3-roms på Fagerborg med fantastisk terrasse,67578286,Elisabeth,,St. Hanshaugen,59.93175,10.72821,Entire home/apt,2000,3,2,2021-08-19,0.06,1,362,0,
50303672,Stilig 3-roms nær Oslo sentrum i rolige omgivelser,127535072,Magnar,,Ullern,59.92924,10.65607,Entire home/apt,1750,3,7,2024-05-19,0.20,1,31,3,
50309411,Holmenkollen - house with spectacular view,138518433,Therese Nordberg,,Vestre Aker,59.962719,10.653746,Entire home/apt,10000,7,2,2022-01-03,0.06,1,358,0,
50319133,Bak slottet - hyggelig leilighet,155014626,Mona Elisabeth Falck,,Frogner,59.91659,10.71897,Entire home/apt,3500,3,24,2024-06-06,0.66,1,63,5,
50340390,Sjarmerende loftsleilighet midt på Grünerløkka,57217598,Rikke,,Grünerløkka,59.92259,10.75786,Entire home/apt,,4,36,2024-04-29,1.01,1,4,21,
50342130,Unikt arkitekttegnet lite fabrikk hus på rodeløkka,1865056,Margrethe,,Grünerløkka,59.92565,10.77431,Entire home/apt,3711,2,64,2024-06-03,1.74,1,246,11,
50358684,Koselig og familievennlig på Torshov,310928006,Sofia,,Sagene,59.93392,10.76744,Entire home/apt,1700,3,18,2024-06-23,0.49,1,22,6,
50373854,New apartment - very close to tram and shops,7230694,Johnny,,Nordstrand,59.86416,10.79931,Entire home/apt,,2,103,2023-08-10,2.80,1,0,6,
50376456,Egen hage med utekjøkken,61683080,Tormod,,Gamle Oslo,59.917,10.79966,Entire home/apt,3066,7,0,,,1,61,0,
50379275,Lovely 1-bedroom condo in Skillebekk/Frogner,49879642,Natasha,,Frogner,59.91241,10.70767,Entire home/apt,1064,2,111,2024-06-02,3.04,2,361,21,
50386824,Rent et rom i Oslo,141131450,Elisabete,,Frogner,59.92762,10.72388,Private room,763,15,0,,,1,362,0,
50387459,Trendy & cosy penthouse with balcony and fireplace,51432750,Mari,,Grünerløkka,59.92117,10.76112,Entire home/apt,,3,16,2023-08-06,0.47,1,0,4,
50388370,Private apartment in Central Oslo,16431196,Clea,,Gamle Oslo,59.907867431640625,10.780029296875,Entire home/apt,,5,5,2023-09-19,0.40,2,0,4,
50388820,Hyggelig leilighet i hjerte av Oslo,47907828,Stina Kornstad,,Grünerløkka,59.92322,10.77499,Entire home/apt,1400,3,2,2024-06-15,0.27,1,54,2,
50395460,Unikt Townhouse på over 160kvm på Grünerløkka,8381942,Christoffer,,Grünerløkka,59.92359,10.76118,Entire home/apt,,2,5,2023-05-01,0.14,1,0,0,
50396989,Sentral leilighet på Majorstuen - Gode solforhold,42381424,Odin,,Frogner,59.92733,10.71529,Entire home/apt,,3,24,2024-05-26,0.65,1,0,3,
50398585,Unique apartment in the heart of Grünerløkka 110m2,644582,Nicolai,,Grünerløkka,59.92323,10.75721,Entire home/apt,2436,3,6,2024-06-22,0.52,1,239,6,
50439887,Private room in Great location - Grünerløkka,92954855,Christoffer,,Grünerløkka,59.927,10.76164,Private room,,1,70,2024-06-20,1.90,1,0,8,
50453065,Stor villa med boblebad og kort vei til stranden,72851010,Linda,,Nordstrand,59.84754,10.78291,Entire home/apt,4200,6,2,2023-08-25,0.09,1,184,1,
50463601,Cozy 1 bedroom apartment with big living room,10437943,Marcus,,Frogner,59.91137,10.72125,Entire home/apt,2285,1,54,2024-06-14,1.50,2,332,23,
50479767,Rolig og sentralt i Oslo - solrik balkong,55136546,Mattis,,Gamle Oslo,59.91886,10.79679,Entire home/apt,960,2,8,2024-06-20,0.26,1,60,6,
50495312,Unikt gjestehus med koselig uteplass,140697968,Linda Marie,,Gamle Oslo,59.90236,10.78234,Entire home/apt,1400,2,69,2024-06-17,1.91,1,306,34,
50502947,"Cozy loft apartment at Rosenhoff, Grünerløkka",61912756,Katarina & Jacob,,Grünerløkka,59.92946,10.77412,Entire home/apt,813,14,56,2024-03-30,1.68,1,7,9,
50511951,Fresh and modern apartment in the centre of Oslo,36851038,Ingvild,,Frogner,59.92107,10.73459,Entire home/apt,1371,2,19,2024-06-23,0.53,1,15,8,
50520844,"Stylish, bohemian apt in central, hip area",4371304,Sunniva Lind,,Grünerløkka,59.92185,10.75957,Private room,590,7,15,2024-05-30,0.41,2,11,9,
50536871,Camper Van Hiace,5418916,Espen,,Nordre Aker,59.97036,10.73306,Entire home/apt,1800,3,3,2021-08-30,0.09,1,363,0,
50545337,Modern 1-bedroom flat in the heart of Oslo,252598863,S,,Grünerløkka,59.91852,10.76331,Entire home/apt,1336,2,114,2024-06-29,3.16,1,7,58,
50557931,Nydelig lys leilighet med uteterrasse,47487160,Amalie,,Gamle Oslo,59.90242,10.78653,Entire home/apt,1457,1,59,2024-06-06,1.64,1,361,40,
50559646,Flott leilighet på Grønland rett ved Oslo sentrum!,29315231,Vegard,,Gamle Oslo,59.91282,10.7628,Entire home/apt,930,5,3,2023-05-21,0.13,1,1,0,
50566113,Bo idyllisk ved Akerselva. Garasjeplass med lading,76707134,Elisabeth,,Nordre Aker,59.96451,10.76975,Entire home/apt,1500,4,5,2021-07-27,0.14,1,44,0,
50585281,Lys og fin selveierleilighet med solrik terrasse,2501390,Sandra,,Grünerløkka,59.92154,10.77106,Entire home/apt,1743,2,12,2024-05-31,0.34,1,254,2,
50587672,FRESH STUDIO WITH VIEW AND GREAT LOCATION,246339464,Rebecca,,Sagene,59.94372,10.75979,Entire home/apt,1000,1,0,,,2,58,0,
50603223,Lovely 1-bedroom apartment with fireplace,129485619,Casper,,St. Hanshaugen,59.92746,10.7461,Entire home/apt,1350,5,52,2024-06-14,1.43,1,72,3,
50605307,Cozy and quiet - in the heart of Oslo,38885355,Jan Ragnar,,Gamle Oslo,59.915474,10.768709,Entire home/apt,1350,2,73,2024-06-26,2.63,1,253,31,
50630689,Lovely studio apartment with open kitchen,409072695,Elvedin,,Bjerke,59.9429,10.8144,Entire home/apt,870,2,8,2023-02-24,0.22,1,90,0,
50635715,Sentral og fin selveierleilighet med ute terrasse🏠,249611859,Johanne,,St. Hanshaugen,59.92414,10.74345,Entire home/apt,1000,3,33,2024-06-26,0.94,1,167,9,
50657952,Spennende selveierleilighet med uteterasse,135703994,Siw Aimee,,Frogner,59.925838,10.72545,Entire home/apt,1335,5,16,2024-06-02,0.48,1,85,6,
50665855,Charming apartment in the social heart of Oslo,181925814,Magnus,,Grünerløkka,59.91887664794922,10.751884460449219,Entire home/apt,1600,2,45,2024-02-09,2.67,1,17,26,
50666623,"Sun all day balcony, Modern 1-bedroom",10696560,Cera,,Sagene,59.93508,10.7759,Entire home/apt,1500,3,23,2023-11-15,0.64,1,53,3,
50673006,Beautiful apartment close to centre!,18255022,Belma,,Grünerløkka,59.92119,10.7769,Entire home/apt,1957,2,46,2024-06-23,1.28,1,149,12,
50675917,One Spacious and Central bedroom- In heart of Oslo,284950585,Akshay,,Alna,59.92006,10.81244,Private room,599,1,0,,,1,365,0,
50679403,Scandinavian design by the fjord,12995631,Joar,,Gamle Oslo,59.906223,10.759371,Entire home/apt,4030,5,6,2023-07-13,0.17,1,240,2,
50687416,"Charming, spacious and calm apt, Torshov",44363736,Pernille,,Sagene,59.93528,10.76405,Entire home/apt,1150,3,16,2023-09-17,0.45,1,4,3,
50689745,Cosy and comfortable studio apartment in Vika,7906758,Emil,,Frogner,59.91191,10.72359,Entire home/apt,900,3,82,2024-06-27,2.28,1,6,18,
50699402,Fantastisk leilighet i grønne omgivelser på Sagene,208196292,Mathias,,Sagene,59.93451,10.75303,Entire home/apt,,4,16,2023-07-27,0.44,2,1,2,
50705582,Perle påTorshov med unikt gårdsrom - 2 etasjer!,239306868,Lajla,,Sagene,59.93748,10.77536,Entire home/apt,2700,3,27,2024-05-13,0.75,1,22,4,
50714340,"Apartment at St. Hanshaugen, Oslo",16627218,Sofie,,St. Hanshaugen,59.92542,10.74648,Entire home/apt,1450,2,12,2024-06-28,0.93,1,137,8,
50718153,Supersmart apartment just behind the Royal Castle,304796989,Anders,,Frogner,59.922249,10.726744,Entire home/apt,1107,7,45,2024-06-16,1.26,4,149,18,
50725540,Big appartment near Storo,49592236,Christian,,Sagene,59.94025311847097,10.77317517591055,Entire home/apt,,2,4,2023-12-10,0.53,1,0,4,
50738146,Room in apartment with free parking,11368126,Bernt,,Gamle Oslo,59.91789,10.7917,Private room,600,1,23,2023-08-03,0.64,5,30,7,
50757826,Perfect apartment for workers  + Indoor garage!,410202205,Alexander,,Alna,59.94064,10.90065,Entire home/apt,1200,5,37,2024-04-30,1.02,1,272,7,
50761642,Sentral leilighet på Grünerløkka.,402875687,Kristoffer,,Grünerløkka,59.91984558105469,10.763035774230957,Entire home/apt,1500,3,10,2024-06-21,0.28,1,79,3,
50764531,Eksklusiv tomannsbolig nærme sentrum og marka,105039,Sol,,Nordre Aker,59.96029,10.73171,Entire home/apt,2515,6,0,,,1,173,0,
50770149,Spacious & modern apartment w attractive location,153481194,Elisabeth,,Frogner,59.91949,10.6902,Entire home/apt,1000,6,11,2023-12-06,0.31,1,35,8,
50771798,Sentral og sjarmerende fjordutsikt med parkering,22201593,Henriette,,Gamle Oslo,59.90719,10.77108,Entire home/apt,1200,2,25,2024-06-21,0.71,1,17,13,
50779833,Modern basement suite close to subway and bus,30723787,Sonja,,Ullern,59.92832,10.63795,Entire home/apt,800,6,36,2024-06-19,1.00,1,14,8,
50784498,Two bedroom apartment in high 1st floor. Welcome!,46577320,Sigrid Magelssen,,Gamle Oslo,59.91442,10.81176,Entire home/apt,1500,3,29,2023-08-07,0.80,1,170,2,
50806650,Penthouse apartment,23190468,Thea,,Sagene,59.94755,10.771,Entire home/apt,2000,3,4,2024-02-10,0.11,1,13,2,
50818960,"Private room in shared central loft, with balcony",34273107,Ayla Johanne,,Gamle Oslo,59.91466,10.77407,Private room,,2,29,2023-11-19,1.10,2,0,3,
50819053,Strøken toppetasje på Frogner,410791654,Stig,,Frogner,59.91858,10.69998,Entire home/apt,1266,4,41,2024-06-20,1.15,1,275,18,
50823544,Modern and spaceous apartment next to Royal Palace,316125628,Henrik,,Frogner,59.9229,10.73187,Entire home/apt,1700,8,1,2023-08-04,0.09,1,341,1,
50828251,Travel with campervan,38014506,Vlado,,Sentrum,59.91166,10.75209,Entire home/apt,2400,4,0,,,5,89,0,
50846379,Sentral 2-roms leilighet på Kiellands plass,411058501,Christine,,Grünerløkka,59.92652,10.75262,Entire home/apt,1350,2,28,2024-03-09,1.04,1,149,6,
50847276,"Panorama utsikt, balkong og gratis parkering",57891039,Kristine,,Nordre Aker,59.9517,10.77195,Entire home/apt,1100,2,37,2024-04-22,1.02,1,15,4,
50858923,Flott leilighet med supert uteområde,74872644,Per Henrik,,Østensjø,59.87956,10.82594,Entire home/apt,,2,0,,,1,352,0,
50870766,"Lovely 1 bedroom in a 3 rooms appartment in Oslo, close to nature and City and other amenities a City can offer.",411294630,Emmanuel,,Grorud,59.9687,10.87161,Private room,500,2,63,2023-09-24,1.75,1,333,10,
50870837,Nice big privet rom in a Grünerløkka apartment,11935584,Frida,,Grünerløkka,59.92086,10.75746,Private room,529,2,16,2022-05-29,0.44,1,27,0,
50873948,Koselig terrasseleilighet med panoramautsikt,36856234,Nora Svenson,,Gamle Oslo,59.90196,10.77413,Entire home/apt,,4,9,2024-02-26,0.25,1,0,2,
50891551,"3 soverom,skog og byliv nært.Gratis gateparkering.",219098551,Yvonne,,Alna,59.91828,10.85745,Entire home/apt,,2,13,2023-07-03,0.36,1,0,1,
50904526,Cosy 45m2 flat in the heart of trendy Grünerløkka,82307332,Khaled,,Grünerløkka,59.91955,10.76799,Entire home/apt,1078,2,57,2024-06-28,1.60,1,64,24,
50905889,"Modern, comfortable apartment at beautiful Frogner",411624969,Rolf And Hilde,,Frogner,59.92236,10.71228,Entire home/apt,2147,2,55,2024-05-31,1.53,1,200,13,
50915261,Bentsebrugata 13B.,132667304,Silje,,Sagene,59.93536155285032,10.761422015005616,Entire home/apt,1393,7,0,,,1,263,0,
50939910,"Toppleilighet over to plan med utsikt,  parkering",411910742,Jorunn Cecilie,,Nordstrand,59.89981,10.77745,Entire home/apt,4600,3,3,2023-06-25,0.12,1,263,0,
50951140,Spacious apartment in a quiet street at Majorstuen,100513894,Ask,,Frogner,59.9292,10.72043,Entire home/apt,2750,5,16,2024-06-08,0.45,1,349,5,
50954925,Rekkehus nær Oslo sentrum og Norway Cup,36522862,Lene,,Gamle Oslo,59.9022,10.78492,Entire home/apt,3000,2,2,2024-05-20,0.15,2,358,1,
50967012,"Nydelig leilighet med heis, garasje, elbil lader.",8320006,Else,,Sagene,59.94482,10.766798,Entire home/apt,13717,7,2,2023-07-05,0.08,1,48,1,
50968259,Stor leilighet med 3 soverom i hjertet av Oslo,81426479,Ole Andreas,,Frogner,59.923,10.72278,Entire home/apt,2000,3,11,2024-04-28,0.53,2,190,9,
51003940,"New high standard Studio 16a, best part of Oslo",187463,Cecilie,,Frogner,59.91287,10.72528,Entire home/apt,1700,3,41,2023-11-06,1.21,2,122,6,
51013123,Hele selveierleilighet • Majorstuen/Frogner,196595138,Henrik Gundersen,,Frogner,59.92612,10.7133,Entire home/apt,1200,2,42,2024-06-21,1.23,1,58,12,
51021464,Sentral og familievennlig leilighet med parkering,8319331,Kristoffer,,Grünerløkka,59.9309,10.79196,Entire home/apt,1200,4,26,2024-04-20,0.73,2,28,10,
51023055,Trivelig rom (stue/kjøkken med seng for to).,412709295,Hanne,,Vestre Aker,59.95097,10.63826,Private room,900,1,62,2024-05-18,1.76,1,361,21,
51044561,Stilig  leilighet i stille strøk nær sentrum,29875775,June Aikio,,Sagene,59.93726,10.77492,Entire home/apt,1185,2,17,2023-08-17,0.48,1,35,6,
51052773,Shared room in Central apartment in Oslo #1,388995421,Robert,,Gamle Oslo,59.91358,10.77136,Shared room,575,1,36,2022-07-25,1.00,4,364,0,
51058773,"Trivelig 52 m2 leilighet, sentralt på Majorstuen",152946440,Oxana,,Frogner,59.9271025376916,10.719768130688493,Entire home/apt,1086,2,8,2023-10-22,0.72,1,38,8,
51085326,Cutest penthouse with private rooftop in Frogner,60396790,Renee,,Frogner,59.928175200132685,10.723021697510882,Entire home/apt,,6,21,2023-12-16,0.61,2,0,6,
51097945,Hybelleilighet på Nordstrand. 3 min til trikk.,276235998,Stig,,Nordstrand,59.87079,10.79368,Entire home/apt,900,3,1,2024-06-20,1,2,127,1,
51104462,"Nydelig leilighet på Bjølsen, Oslo.",89152335,Simen,,Sagene,59.943031311035156,10.763442039489746,Entire home/apt,,2,9,2024-05-12,0.26,1,1,8,
51123930,Koselig og sentrums-nær leilighet på Tøyen,48136139,Marte,,Gamle Oslo,59.91376,10.77519,Entire home/apt,,4,13,2023-05-30,0.36,2,0,0,
51126238,"Oslo city center, Nice Studio",255912959,Lena,,Frogner,59.91881,10.72359,Entire home/apt,1190,1,13,2024-01-19,0.36,1,157,10,
51134641,Koselig stort rom i lys og moderne leilighet,4932440,Dias,,Gamle Oslo,59.90387,10.78906,Private room,664,2,32,2024-06-26,0.90,3,317,13,
51134948,"Charming, wonderful stay at Oslo’s best location",30598795,Doruntina,,Frogner,59.92547,10.7245,Entire home/apt,1174,2,4,2023-08-30,0.11,1,213,1,
51159634,"Nydelig leilighet nær østmarka, Østensjø",36680177,Meriem,,Østensjø,59.88011,10.84468,Entire home/apt,1357,15,2,2021-08-28,0.06,1,83,0,
51161842,Kjellerleilighet i enebolig på Kjelsås,38263894,Marte,,Nordre Aker,59.9574,10.78315,Entire home/apt,1114,3,38,2024-06-09,1.08,1,335,18,
51165359,1 bedroom apartment in fancy Valkyrien-Majorstuen,11491437,Fatih,,Frogner,59.927944,10.719239,Entire home/apt,2029,2,19,2024-06-22,0.67,1,181,15,
51192282,Barnevennlig leilighet i Gamlebyen nær Barcode,17724444,Siri,,Gamle Oslo,59.90992,10.76899,Entire home/apt,2400,3,0,,,1,342,0,
51193408,Lekker leilighet på toppen av Oslo. Garasje.T-bane,141738528,Ingrid,,Nordre Aker,59.96416,10.73642,Entire home/apt,960,3,55,2024-06-13,1.54,1,290,20,
51201868,Lekker 2-roms med solrik balkong. Rett ved t-bane,407522291,Karoline,,Østensjø,59.89518,10.84091,Entire home/apt,999,2,24,2024-06-16,0.68,1,76,2,
51205474,Nice 1-bedroom  place close to the nature &central,69844355,Ravinea,,Grorud,59.97101619999999,10.8752629,Entire home/apt,610,1,6,2022-10-05,0.27,1,1,0,
51207454,Central and beautiful 2-room apartment,30464233,Øyvind,,St. Hanshaugen,59.91696,10.75076,Entire home/apt,1144,2,19,2024-05-12,0.54,1,23,3,
51223715,"Sentral, stor og nyoppusset leilighet i Gamlebyen",25393795,Stephan,,Gamle Oslo,59.90916,10.77091,Entire home/apt,1779,3,4,2022-08-06,0.11,1,32,0,
51244826,Room 1 - Cozy room in a spacious central apartment,24152273,John,,Sentrum,59.91028,10.74246,Private room,746,2,262,2024-06-26,7.44,2,267,81,
51249068,Central apt w. balcony / 3BD / Bislett / parking,17978355,Geir,,St. Hanshaugen,59.92291,10.73504,Entire home/apt,,2,41,2023-12-29,1.23,1,0,12,
51249935,Magisk utsikt - Rolig område,21638435,Tom,,Vestre Aker,59.98066,10.64973,Entire home/apt,2276,3,119,2024-06-20,4.55,3,171,45,
51255857,Sentral og stille 3-roms med stor terrasse,13190464,Celina,,St. Hanshaugen,59.9179,10.74065,Entire home/apt,3071,3,9,2024-03-03,0.26,1,13,7,
51262143,53m2 leilighet med nydelig utsikt- leie garasje,178263311,Synnøve,,Grünerløkka,59.93487,10.7825,Entire home/apt,1257,1,15,2024-03-11,0.43,2,63,4,
51263363,*Oslo short term rentals - room,414640926,Mostafa Arman,,Gamle Oslo,59.91118,10.76353,Private room,864,1,1,2023-12-30,0.16,1,86,1,
51263728,Rekkehus ved storby og marka,92232856,Elisabeth,,Østensjø,59.88587,10.84551,Entire home/apt,2000,3,2,2023-08-09,0.18,1,173,2,
51275116,Quiet and centrally located  at Sagene - 2 rooms,22076487,Oda Kristin,,Sagene,59.93943,10.75694,Entire home/apt,839,2,28,2024-06-01,0.80,1,4,5,
51280994,Shared room in Central apartment in Oslo #2,388995421,Robert,,Gamle Oslo,59.91343,10.77017,Shared room,573,1,86,2023-09-24,2.42,4,364,10,
51281331,Shared room in Central apartment in Oslo #3,388995421,Robert,,Gamle Oslo,59.91331,10.7718,Shared room,575,1,60,2023-09-17,1.71,4,364,3,
51297705,High standard apartment in the heart of Oslo,54823780,Steffen,,St. Hanshaugen,59.92821148654486,10.73435110985134,Entire home/apt,1679,4,6,2024-06-23,3.27,1,67,6,
51338867,Flott selveierleilighet på Majorstuen,39638535,Adeleine,,Frogner,59.92681,10.72505,Entire home/apt,786,3,6,2021-08-28,0.17,1,15,0,
51355002,Vintage factory apartment,25747397,Sander,,Gamle Oslo,59.90938,10.77446,Entire home/apt,,3,11,2023-07-22,0.42,1,15,3,
51355214,Familieidyll på vakre Vinslottet,28207935,Arnt,,Grünerløkka,59.92801,10.79463,Entire home/apt,1600,3,0,,,1,65,0,
51381041,Rom i større leilighet med stor terrasse,8319331,Kristoffer,,Grünerløkka,59.93138,10.79095,Private room,,1,22,2023-07-01,0.63,2,0,1,
51397893,Vakker og klassisk leilighet rett ved Bogstadveien,148374547,Morten,,Frogner,59.92635,10.72346,Entire home/apt,2250,3,18,2024-05-20,0.60,1,219,2,
51415249,Cozy townhouse w garden in a unique neighborhood,15714625,Maja,,Grünerløkka,59.92062,10.7854,Entire home/apt,2500,2,5,2023-06-08,0.16,1,176,0,
51416035,"Cozy entire house, 15 min from central Oslo",189001451,Gøril Strøm,,Østensjø,59.90201,10.82456,Entire home/apt,1759,3,98,2024-06-09,2.96,1,105,31,
51450241,"Sentral, nydelig leilighet ved Pilestredet Park",53130487,Sarah,,St. Hanshaugen,59.9209,10.73909,Entire home/apt,1900,4,3,2022-05-28,0.09,1,126,0,
51466144,Rom til leie for rolig dame,62442323,Ida,,Marka,59.96755952867551,10.891247283182837,Private room,,5,4,2023-10-09,0.38,2,0,4,
51491928,VILLA VOKSENLIA,60411177,Olav,,Vestre Aker,59.96766,10.65835,Entire home/apt,2784,2,42,2024-05-20,1.30,2,252,11,
51498085,Leilighet i Oslo,157536410,Christer,,Nordstrand,59.88800964647916,10.801861385625152,Entire home/apt,1400,1,3,2023-08-05,0.17,1,271,1,
51498823,Nydelig leilighet med kort vei til sentrum,417132599,Kristoffer,,Gamle Oslo,59.91064,10.77151,Entire home/apt,2800,1,20,2024-05-01,0.57,1,180,3,
51532771,Luxury and central apt w/parking & sunny balcony!,417463177,Tiril Støltun,,Frogner,59.91945,10.6821,Entire home/apt,2286,3,12,2024-06-13,0.38,1,328,5,
51533785,Attraktiv hel selveierleilighet Oslo,84766405,Preben,,Sagene,59.93483,10.77578,Entire home/apt,850,7,5,2023-07-01,0.20,2,39,1,
51545184,"Tomannsbolig, 500m til trikken. Nordstrand",277422562,Vidar,,Nordstrand,59.85101,10.80781,Entire home/apt,914,3,40,2023-11-10,1.16,1,25,10,
51545482,Beautiful apartment in the heart of the city!,141648571,Fazel,,St. Hanshaugen,59.92509,10.73216,Entire home/apt,2314,4,44,2022-10-16,1.28,1,365,0,
51554416,Modern apartment with great location,86166059,Olav,,Sagene,59.94557,10.77329,Private room,,2,36,2023-09-30,1.02,1,0,1,
51591290,Koselig og sentral leilighet på St. Hanshaugen,218274762,Charlotte,,Frogner,59.92561,10.73117,Entire home/apt,,2,10,2024-06-11,0.29,1,0,4,
51591559,Sentral toppleilighet på Ensjø - 22 kvm terrasse,175653410,Anne,,Gamle Oslo,59.91813,10.78921,Entire home/apt,1250,5,26,2024-06-16,0.79,1,303,10,
51628182,Central & unique apartment with 1 br+loft in Oslo!,309240907,Mikaela,,Gamle Oslo,59.90417,10.77188,Entire home/apt,1171,4,78,2024-06-17,2.31,1,50,27,
